run_id,experiment_id,formation,wind_direction,wind_speed,inter_drone_distance_cm,soc_mode,target_soc_percent,soc_tolerance_percent,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,node_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,target_pad,node_forward_distance_cm,node_speed_cm_s,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time,record_origin,source_experiment_id,source_run_id,source_timestamp,source_elapsed_time,source_hover_elapsed_time,source_node_elapsed_time,interpolation_method,interpolation_gap_index,interpolation_fraction
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,2,0,wind_tunnel_hover,2026-08-29T21:14:54.762,168.367,168.367,168.367,7,0,2,79,100.0,2.0,79,100,0,80,7,0,0,0.0,-2.0,1,2.236,5.465,12.976,67,80,,0,-2,0,0,0,0,-33.0,51.0,-1010.0,64,66,78,60,-109.73,151,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.371,122.126,122.126,122.126,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,3,0,wind_tunnel_hover,2026-08-29T21:14:54.762,168.367,168.367,168.367,8,0,0,83,150.0,0.0,83,150,0,80,8,0,0,0.0,0.0,-3,3.0,5.465,12.976,73,86,,2,-4,0,0,0,0,-57.0,17.0,-994.0,58,60,80,30,-109.1,155,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.371,122.126,122.126,122.126,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_5,192.168.0.104,B12,5,wind_tunnel_position_5,1,4,0,wind_tunnel_hover,2026-08-29T21:14:54.762,168.367,168.367,168.367,1,-10,4,79,190.0,4.0,79,200,0,80,1,0,0,10.0,-4.0,1,10.817,5.465,12.976,68,86,,-4,-3,0,0,0,0,-89.0,-19.0,-1012.0,61,64,76,60,-110.45,159,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.371,122.126,122.126,122.126,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,0,0,wind_tunnel_hover,2026-08-29T21:14:54.867,168.472,168.472,168.472,5,3,7,65,3.0,7.0,65,0,0,80,5,0,0,-3.0,-7.0,15,16.823,5.465,12.976,76,92,,8,0,1,0,0,0,4.0,-1.0,-1023.0,62,65,62,80,-110.54,137,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.476,122.231,122.231,122.231,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,1,0,wind_tunnel_hover,2026-08-29T21:14:54.867,168.472,168.472,168.472,6,-2,-2,80,48.0,-2.0,80,50,0,80,6,0,0,2.0,2.0,0,2.828,5.465,12.976,74,89,,14,0,0,0,0,0,-2.0,-14.0,-1025.0,64,65,81,50,-109.29,148,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.476,122.231,122.231,122.231,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,2,0,wind_tunnel_hover,2026-08-29T21:14:54.867,168.472,168.472,168.472,7,0,2,79,100.0,2.0,79,100,0,80,7,0,0,0.0,-2.0,1,2.236,5.465,12.976,67,80,,-1,-3,0,0,0,0,-40.0,5.0,-1025.0,64,66,78,60,-109.76,152,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.476,122.231,122.231,122.231,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,3,0,wind_tunnel_hover,2026-08-29T21:14:54.867,168.472,168.472,168.472,8,0,0,83,150.0,0.0,83,150,0,80,8,0,0,0.0,0.0,-3,3.0,5.465,12.976,73,86,,2,-4,0,0,0,0,-68.0,27.0,-972.0,58,60,80,30,-108.99,155,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.476,122.231,122.231,122.231,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_5,192.168.0.104,B12,5,wind_tunnel_position_5,1,4,0,wind_tunnel_hover,2026-08-29T21:14:54.867,168.472,168.472,168.472,1,-10,4,79,190.0,4.0,79,200,0,80,1,0,0,10.0,-4.0,1,10.817,5.465,12.976,68,86,,-4,-4,0,0,0,0,-29.0,-44.0,-1004.0,61,64,76,60,-110.22,159,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.476,122.231,122.231,122.231,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,0,0,wind_tunnel_hover,2026-08-29T21:14:54.973,168.578,168.578,168.578,5,5,9,62,5.0,9.0,62,0,0,80,5,0,0,-5.0,-9.0,18,20.736,6.587,15.932,76,92,,8,0,1,0,0,0,-8.0,-96.0,-980.0,62,65,62,80,-110.52,137,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.582,122.337,122.337,122.337,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,1,0,wind_tunnel_hover,2026-08-29T21:14:54.973,168.578,168.578,168.578,6,-2,-2,80,48.0,-2.0,80,50,0,80,6,0,0,2.0,2.0,0,2.828,6.587,15.932,74,89,,14,-1,0,0,0,0,30.0,-7.0,-1025.0,64,65,81,50,-109.35,148,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.582,122.337,122.337,122.337,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,2,0,wind_tunnel_hover,2026-08-29T21:14:54.973,168.578,168.578,168.578,7,0,2,79,100.0,2.0,79,100,0,80,7,0,0,0.0,-2.0,1,2.236,6.587,15.932,67,80,,-1,-2,-2,0,0,0,-68.0,20.0,-980.0,64,66,78,60,-109.93,152,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.582,122.337,122.337,122.337,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,3,0,wind_tunnel_hover,2026-08-29T21:14:54.973,168.578,168.578,168.578,8,0,0,83,150.0,0.0,83,150,0,80,8,0,0,0.0,0.0,-3,3.0,6.587,15.932,73,86,,2,-4,0,0,0,0,-55.0,22.0,-997.0,58,60,80,30,-109.01,155,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.582,122.337,122.337,122.337,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_5,192.168.0.104,B12,5,wind_tunnel_position_5,1,4,0,wind_tunnel_hover,2026-08-29T21:14:54.973,168.578,168.578,168.578,1,-11,4,79,189.0,4.0,79,200,0,80,1,0,0,11.0,-4.0,1,11.747,6.587,15.932,68,86,,-4,-4,2,0,0,0,-55.0,-10.0,-1015.0,61,64,77,60,-110.18,159,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.582,122.337,122.337,122.337,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,0,0,wind_tunnel_hover,2026-08-29T21:14:55.079,168.684,168.684,168.684,5,5,9,62,5.0,9.0,62,0,0,80,5,0,0,-5.0,-9.0,18,20.736,6.783,15.932,76,92,,8,0,1,0,0,0,1.0,28.0,-982.0,62,65,62,80,-110.53,137,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.688,122.443,122.443,122.443,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,1,0,wind_tunnel_hover,2026-08-29T21:14:55.079,168.684,168.684,168.684,6,-2,-2,80,48.0,-2.0,80,50,0,80,6,0,0,2.0,2.0,0,2.828,6.783,15.932,74,89,,14,0,0,0,0,0,-17.0,-11.0,-1014.0,64,65,80,50,-109.42,148,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.688,122.443,122.443,122.443,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,2,0,wind_tunnel_hover,2026-08-29T21:14:55.079,168.684,168.684,168.684,7,1,1,80,101.0,1.0,80,100,0,80,7,0,0,-1.0,-1.0,0,1.414,6.783,15.932,67,80,,-1,-2,-2,0,0,0,-66.0,0.0,-1001.0,64,66,78,60,-109.71,152,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.688,122.443,122.443,122.443,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,3,0,wind_tunnel_hover,2026-08-29T21:14:55.079,168.684,168.684,168.684,8,-2,1,82,148.0,1.0,82,150,0,80,8,0,0,2.0,-1.0,-2,3.0,6.783,15.932,73,86,,2,-2,0,0,0,0,-79.0,3.0,-1019.0,58,60,79,30,-109.15,156,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.688,122.443,122.443,122.443,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_5,192.168.0.104,B12,5,wind_tunnel_position_5,1,4,0,wind_tunnel_hover,2026-08-29T21:14:55.079,168.684,168.684,168.684,1,-11,4,79,189.0,4.0,79,200,0,80,1,0,0,11.0,-4.0,1,11.747,6.783,15.932,68,86,,-4,-3,1,0,0,0,-74.0,-49.0,-1018.0,61,64,77,60,-110.15,159,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.688,122.443,122.443,122.443,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,0,0,wind_tunnel_hover,2026-08-29T21:14:55.183,168.788,168.788,168.788,5,5,9,62,5.0,9.0,62,0,0,80,5,0,0,-5.0,-9.0,18,20.736,6.802,15.932,76,92,,8,0,0,0,0,0,-19.0,-79.0,-1050.0,62,65,63,80,-110.64,137,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.792,122.547,122.547,122.547,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,1,0,wind_tunnel_hover,2026-08-29T21:14:55.183,168.788,168.788,168.788,6,-1,-1,80,49.0,-1.0,80,50,0,80,6,0,0,1.0,1.0,0,1.414,6.802,15.932,74,89,,13,0,0,0,0,0,2.0,-8.0,-1024.0,64,65,80,50,-109.47,148,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.792,122.547,122.547,122.547,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,2,0,wind_tunnel_hover,2026-08-29T21:14:55.183,168.788,168.788,168.788,7,1,1,80,101.0,1.0,80,100,0,80,7,0,0,-1.0,-1.0,0,1.414,6.802,15.932,67,80,,0,-2,0,0,0,0,-58.0,42.0,-959.0,64,66,78,60,-109.8,152,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.792,122.547,122.547,122.547,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,3,0,wind_tunnel_hover,2026-08-29T21:14:55.183,168.788,168.788,168.788,8,-2,1,82,148.0,1.0,82,150,0,80,8,0,0,2.0,-1.0,-2,3.0,6.802,15.932,73,86,,2,-3,0,0,0,0,-57.0,17.0,-972.0,58,60,79,30,-109.23,156,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.792,122.547,122.547,122.547,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_5,192.168.0.104,B12,5,wind_tunnel_position_5,1,4,0,wind_tunnel_hover,2026-08-29T21:14:55.183,168.788,168.788,168.788,1,-11,4,79,189.0,4.0,79,200,0,80,1,0,0,11.0,-4.0,1,11.747,6.802,15.932,68,86,,-5,-3,2,0,0,0,-57.0,-51.0,-947.0,61,64,77,60,-110.31,159,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.792,122.547,122.547,122.547,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,0,0,wind_tunnel_hover,2026-08-29T21:14:55.291,168.896,168.896,168.896,5,9,8,62,9.0,8.0,62,0,0,80,5,0,0,-9.0,-8.0,18,21.656,8.428,19.956,76,92,,8,0,0,0,0,0,-10.0,-35.0,-1036.0,62,65,64,80,-110.47,137,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.900,122.655,122.655,122.655,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,1,0,wind_tunnel_hover,2026-08-29T21:14:55.291,168.896,168.896,168.896,6,-1,-1,80,49.0,-1.0,80,50,0,80,6,0,0,1.0,1.0,0,1.414,8.428,19.956,74,89,,13,0,0,0,0,0,-20.0,-6.0,-1001.0,64,65,80,50,-109.38,148,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.900,122.655,122.655,122.655,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,2,0,wind_tunnel_hover,2026-08-29T21:14:55.291,168.896,168.896,168.896,7,1,1,80,101.0,1.0,80,100,0,80,7,0,0,-1.0,-1.0,0,1.414,8.428,19.956,67,80,,0,-2,0,0,0,0,-27.0,8.0,-1014.0,64,66,78,60,-109.85,152,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.900,122.655,122.655,122.655,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,3,0,wind_tunnel_hover,2026-08-29T21:14:55.291,168.896,168.896,168.896,8,-2,1,82,148.0,1.0,82,150,0,80,8,0,0,2.0,-1.0,-2,3.0,8.428,19.956,73,86,,2,-4,0,0,0,0,-24.0,2.0,-994.0,58,60,79,30,-109.22,156,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.900,122.655,122.655,122.655,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_5,192.168.0.104,B12,5,wind_tunnel_position_5,1,4,0,wind_tunnel_hover,2026-08-29T21:14:55.291,168.896,168.896,168.896,1,-11,4,79,189.0,4.0,79,200,0,80,1,0,0,11.0,-4.0,1,11.747,8.428,19.956,68,86,,-6,-2,1,0,0,0,-96.0,-47.0,-1100.0,61,64,76,60,-110.49,159,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:24.900,122.655,122.655,122.655,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,0,0,wind_tunnel_hover,2026-08-29T21:14:55.399,169.004,169.004,169.004,5,9,8,62,9.0,8.0,62,0,0,80,5,0,0,-9.0,-8.0,18,21.656,8.997,20.975,76,92,,8,-1,0,0,0,0,0.0,45.0,-1009.0,62,65,64,80,-110.52,137,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:25.008,122.763,122.763,122.763,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,1,0,wind_tunnel_hover,2026-08-29T21:14:55.399,169.004,169.004,169.004,6,-1,-1,80,49.0,-1.0,80,50,0,80,6,0,0,1.0,1.0,0,1.414,8.997,20.975,74,89,,13,0,0,0,0,0,0.0,-17.0,-997.0,63,65,80,50,-109.37,148,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:25.008,122.763,122.763,122.763,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,2,0,wind_tunnel_hover,2026-08-29T21:14:55.399,169.004,169.004,169.004,7,1,1,80,101.0,1.0,80,100,0,80,7,0,0,-1.0,-1.0,0,1.414,8.997,20.975,67,80,,0,-2,0,0,0,0,-61.0,41.0,-1003.0,64,66,77,60,-109.73,152,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:25.008,122.763,122.763,122.763,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,3,0,wind_tunnel_hover,2026-08-29T21:14:55.399,169.004,169.004,169.004,8,-3,0,82,147.0,0.0,82,150,0,80,8,0,0,3.0,0.0,-2,3.606,8.997,20.975,73,86,,2,-4,0,0,0,0,-51.0,17.0,-1016.0,58,60,79,30,-109.26,156,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:25.008,122.763,122.763,122.763,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_5,192.168.0.104,B12,5,wind_tunnel_position_5,1,4,0,wind_tunnel_hover,2026-08-29T21:14:55.399,169.004,169.004,169.004,1,-12,5,79,188.0,5.0,79,200,0,80,1,0,0,12.0,-5.0,1,13.038,8.997,20.975,68,86,,-7,-4,2,0,0,0,-58.0,-40.0,-973.0,61,64,77,60,-110.28,160,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:25.008,122.763,122.763,122.763,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,0,0,wind_tunnel_hover,2026-08-29T21:14:55.508,169.113,169.113,169.113,5,9,8,62,9.0,8.0,62,0,0,80,5,0,0,-9.0,-8.0,18,21.656,8.782,20.975,76,92,,8,-1,1,0,0,0,-79.0,37.0,-1020.0,62,65,65,80,-110.59,138,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:25.117,122.872,122.872,122.872,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,1,0,wind_tunnel_hover,2026-08-29T21:14:55.508,169.113,169.113,169.113,6,-1,-1,80,49.0,-1.0,80,50,0,80,6,0,0,1.0,1.0,0,1.414,8.782,20.975,74,89,,13,0,1,0,0,0,-12.0,13.0,-1028.0,63,65,80,50,-109.37,148,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:25.117,122.872,122.872,122.872,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,2,0,wind_tunnel_hover,2026-08-29T21:14:55.508,169.113,169.113,169.113,7,0,0,80,100.0,0.0,80,100,0,80,7,0,0,0.0,0.0,0,0.0,8.782,20.975,67,80,,0,-2,-1,0,0,0,-58.0,38.0,-984.0,64,66,77,60,-109.78,152,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:25.117,122.872,122.872,122.872,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,3,0,wind_tunnel_hover,2026-08-29T21:14:55.508,169.113,169.113,169.113,8,-3,0,82,147.0,0.0,82,150,0,80,8,0,0,3.0,0.0,-2,3.606,8.782,20.975,73,86,,2,-3,0,0,0,0,-51.0,2.0,-1033.0,58,60,79,30,-109.1,156,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:25.117,122.872,122.872,122.872,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_5,192.168.0.104,B12,5,wind_tunnel_position_5,1,4,0,wind_tunnel_hover,2026-08-29T21:14:55.508,169.113,169.113,169.113,1,-12,5,79,188.0,5.0,79,200,0,80,1,0,0,12.0,-5.0,1,13.038,8.782,20.975,68,86,,-5,-2,2,0,0,0,-43.0,-13.0,-998.0,61,64,77,60,-110.31,160,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:25.117,122.872,122.872,122.872,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,0,0,wind_tunnel_hover,2026-08-29T21:14:55.614,169.219,169.219,169.219,5,9,8,62,9.0,8.0,62,0,0,80,5,0,0,-9.0,-8.0,18,21.656,8.727,20.975,76,92,,7,0,0,0,0,0,-7.0,-52.0,-962.0,62,65,66,80,-110.63,138,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:25.223,122.979,122.979,122.979,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,1,0,wind_tunnel_hover,2026-08-29T21:14:55.614,169.219,169.219,169.219,6,-1,-3,80,49.0,-3.0,80,50,0,80,6,0,0,1.0,3.0,0,3.162,8.727,20.975,74,89,,13,0,1,0,0,0,-5.0,-2.0,-954.0,63,65,80,50,-109.25,148,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:25.223,122.979,122.979,122.979,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,2,0,wind_tunnel_hover,2026-08-29T21:14:55.614,169.219,169.219,169.219,7,0,0,80,100.0,0.0,80,100,0,80,7,0,0,0.0,0.0,0,0.0,8.727,20.975,67,80,,0,-2,-1,0,0,0,-46.0,36.0,-994.0,64,66,77,60,-109.87,152,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:25.223,122.979,122.979,122.979,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,3,0,wind_tunnel_hover,2026-08-29T21:14:55.614,169.219,169.219,169.219,8,-3,0,82,147.0,0.0,82,150,0,80,8,0,0,3.0,0.0,-2,3.606,8.727,20.975,73,86,,2,-3,-1,0,0,0,-78.0,8.0,-1022.0,58,60,80,30,-109.09,156,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:25.223,122.979,122.979,122.979,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_5,192.168.0.104,B12,5,wind_tunnel_position_5,1,4,0,wind_tunnel_hover,2026-08-29T21:14:55.614,169.219,169.219,169.219,1,-12,5,79,188.0,5.0,79,200,0,80,1,0,0,12.0,-5.0,1,13.038,8.727,20.975,68,86,,-3,-3,3,0,0,0,-106.0,-44.0,-1002.0,61,64,78,60,-110.43,160,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:25.223,122.979,122.979,122.979,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,0,0,wind_tunnel_hover,2026-08-29T21:14:55.723,169.328,169.328,169.328,5,9,8,65,9.0,8.0,65,0,0,80,5,0,0,-9.0,-8.0,15,19.235,9.072,21.997,76,92,,8,-1,0,0,0,0,-101.0,100.0,-958.0,62,65,67,80,-110.57,138,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:25.332,123.087,123.087,123.087,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,1,0,wind_tunnel_hover,2026-08-29T21:14:55.723,169.328,169.328,169.328,6,-1,-3,80,49.0,-3.0,80,50,0,80,6,0,0,1.0,3.0,0,3.162,9.072,21.997,74,89,,13,0,0,0,0,0,-21.0,-2.0,-992.0,63,65,80,50,-109.38,149,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:25.332,123.087,123.087,123.087,,,
20260829_211154_merged_002_005,wind_tunnel_front_50_head_lv2_002,front,head wind,Level2,50,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,2,0,wind_tunnel_hover,2026-08-29T21:14:55.723,169.328,169.328,169.328,7,0,0,80,100.0,0.0,80,100,0,80,7,0,0,0.0,0.0,0,0.0,9.072,21.997,67,80,,0,-2,-1,0,0,0,-56.0,33.0,-986.0,64,66,75,60,-109.85,152,observed,wind_tunnel_front_50_head_lv2_003,20260829_211319,2026-08-29T21:15:25.332,123.087,123.087,123.087,,,
